"Year","ISO_Code","Countries","ECONOMIC FREEDOM ALL AREAS","EFW RANK","EFW QUARTILE","1Ai Government consumption without interest payments","data","1Aii Government consumption plus interest payments","data.1","1A Government consumption","1B  Transfers and subsidies","data.2","1C  Government investment","data.3","1Di Top marginal income tax rate","data.4","1Dii Top marginal income and payroll tax rate","data.5","1D  Top marginal tax rate","IE State ownership","Area 1 Size of Government","Area 1 Rank","2A  Judicial independence","2B  Impartial courts","2C  Property rights","2D  Military interference","2E Legal integrity","2F Contracts","2G Real property","2H Police and crime","Gender Disparity Index","Area 2 Legal System & Property Rights -- Without Gender Adjustment","Area 2 Legal System & Property Rights -- With Gender Adjustment","Area 2 Rank","3A  Money growth","data.6","3B  Standard deviation of inflation","data.7","3C  Inflation","data.8","3D  Foreign currency bank accounts","Area 3 Sound Money","Area 3 Rank","4Ai  Trade tax revenue","data.9","4Aii  Mean tariff rate","data.10","4Aiii  Standard deviation of tariff rates","data.11","4A  Tariffs","4Bi  Non-tariff trade barriers","4Bii  Costs of importing and exporting","4B  Regulatory trade barriers","4C  Black market exchange rates","4Di  Financial openness","4Dii  Capital controls","4Diii Freedom of foreigners to visit","4Div Protection of Foreign Assets","4D  Controls of the movement of capital and people","Area 4 Freedom to trade internationally","Area 4 Rank","5Ai  Ownership of banks","5Aii Private sector credit","5Aiii  Interest rate controls/negative real interest rates)","5A  Credit market regulation","5Bi  Labor regulations and minimum wage","5Bii  Hiring and firing regulations","5Biii  Flexible wage determination","5Biv  Hours Regulations","5Bv Cost of worker dismissal","5Bvi  Conscription","5Bvii Foreign Labor","5B  Labor market regulations","5Ci  Regulatory Burden","5Cii  Bureacracy costs","5Ciii  Impartial Public Administration","5Civ Tax compliance","5C  Business regulation","5Di  Market openness","5Dii Business Permits","5Diii Distorton of the business environment","5D Freedom to enter markets and compete","Area 5 Regulation","Area 5 Rank","World Bank Region","World Bank Current Income Classification, 1990-Present"
2022,"COG","Congo, Rep.","4.9400000000000004","154","4","4.7411764705882353","23.88","4.0622075697414139","26.188494262879193","4.4016920201648251","8.0735694822888284","7.57","10","6.36","5","40","2","55","3.5","3.7650000000000001","5.9480523004907315","126","4.126296373333334","1.8419999999999999","4.3440000000000003","5","3.1339166666666669","4.2181984488070015","8.6744901808143027","2.5","0.58823529411764708","4.2298627087026635","3.3590086216168213","145","8.8028101957717197","5.9859490211414013","3.0541326692218607","17.364668326945349","8.7840000000000007","3.04","0","5.1602357162483958","146","8.94","1.59","7.62","11.9","7.0011999999999999","7.4970000000000008","7.8537333333333335","5","0","2.5","10","2.7513686327175835","1.5384615384615385","1.62","5","2.7274575427947805","5.7702977190320288","139","0","10","4","4.666666666666667","1.2082328278019463","5.1954049779583595",NA,"2.7863119426199221","6.9029631210101847","10","2.5","4.765485478231736","3.2546273866666668","2.666666666666667","4.33","2.8759927331891175","3.2818216966306126","4.438565839093358","8.227676969888444","2.5","5.0554142696606013","4.4423470277974042","155","Sub-Saharan Africa","Lower-Middle Income"
2022,"CRI","Costa Rica","7.61","23","1","6.0852941176470585","19.309999999999999","4.7945439436905328","23.698550591452189","5.4399190306687952","8.4359673024523154","6.24","9.3114285714285732","17.41","9","25","4","44","6.5","7.4575000000000005","7.4289629809099367","39","7.3431154716666649","6.3919809277083335","7.0554530616666673","10","6.5755833333333342","5.2221195704224916","6.9290799530666476","4.7048232646450163","0.94117647058823528","6.777769447813645","6.5784232875838313","41","9.4325772387626508","2.8371138061867418","9.0982986453903738","2.2542533865240673","6.6920000000000002","8.27","10","8.8057189710382566","27","8.94","1.59","8.9","5.5","6.3919999999999995","9.02","8.0773333333333337","6.232633391666667","7.4686458933025044","6.8506396424845857","10","10","6.1538461538461542","8.94","7.1999122699999996","8.0734396059615374","8.2503531454448638","49","5","9.9641577060931894","10","8.3213859020310625","5.0999999999999996","6.7449664999999994","7.7705882352941185","3.1749999999999998","8.1696712222222203","10","6.2311389049999999","6.7416235517880496","2.7796208866666667","4.666666666666667","9.23","6.6536958516803271","5.832495851253416","6.0406942238607559","8.6650560325075752","6.7073317954232472","7.1376940172638585","7.0082998305840967","35","Latin America & the Caribbean","Upper-Middle Income"
2022,"CIV","Côte d'Ivoire","5.92","121","3","7.8382352941176467","13.35","7.1339106138667585","15.744703912853018","7.4860729539922026","9.6839237057220711","1.66","6.1485714285714286","28.48","3","47","1","58","2","7.06","6.4757136176571404","94","4.7639675627777782","4.1823215551572392","4.9578164327777783","5","5.0518333333333327","5.3723748939465077","8.3901914508873521","4.5155211291666664","0.88235294117647056","5.279253294755831","4.9687089832996056","89","8.6493987382785811","6.7530063086070902","9.5004701580924227","1.2488246047689433","7.8879999999999999","5.28","0","6.5094672240927505","116","5.3000000000000007","7.05","7.7599999999999989","11.2","7.267199999999999","6.831999999999999","6.7757333333333323","5.1058371858333338","1.8313609467455625","3.4685990662894479","10","3.3128073811531067","0.76923076923076927","2.59","5","2.9180095375959691","5.7905854843046871","138","10","6.0087960417811983","5","7.0029320139270661","5.8666666666666671","3.9270737857142857","5.6789539705882355","2.1999999999999997","6.250875555555556","3","5.3939612708333335","4.6167901784797252","4.0374247233333334","4.666666666666667","5.6950000000000003","6.4519279752597427","5.2127548413149363","6.545924773860941","8.2501444095271044","5","6.5986897277960148","5.8577916903794351","117","Sub-Saharan Africa","Upper-Middle Income"
2022,"HRV","Croatia","6.96","66","2","3.9617647058823522","26.53","3.6275242453510814","27.666417565806324","3.7946444756167166","5.3678474114441421","17.5","8.968571428571428","18.61","7","36-42","2","56-60","4.5","6.8925000000000001","5.9047126631264577","129","5.5822141968888888","4.916346957708333","4.7934208316666673","8.3333333333333339","7.5177499999999995","5.5314036917760161","7.2988303354788204","5.678935109589915","1","6.2065293070552467","6.2065293070552467","49","8.5381734335168513","7.3091328324157434","8.5017093623751165","3.7457265940622082","5.6879999999999997","10.78","10","8.181970698972993","64","9.6133333333333333","0.57999999999999996","8.98","5.0999999999999996","6.8379999999999992","7.9050000000000002","8.4771111111111122","7.5752773922163898","9.9779882589538555","8.7766328255851231","10","6.7126292704681401","3.8461538461538463","9.16","6.4427610237500001","6.5403860350929968","8.448532492947308","38","8","9.804347826086957","7","8.2681159420289863","3.833333333333333","1.5000000000000002","3.2058823529411762","3.7","3.3333333333333339","10","3.5974709698978105","4.1671457127865219","1.5764528516666665","6.6666666666666661","6.0724999999999998","6.3454393738155446","5.1652647230372191","5.5116908014703121","8.5215124137918909","5.6885612515644768","6.5739214889422266","6.0436119666987382","102","Europe & Central Asia","High Income"
2022,"CYP","Cyprus","7.66","20","1","4.8205882352941174","23.61","4.4516070026771795","24.864536190897589","4.636097618985648","5.523160762942779","16.93","10","13.050806057645334","7","35","5","39","6","7.8874999999999993","6.8093516763856856","76","6.7587942818888891","6.5220649445833336","7.0589526491666668","8.3333333333333339","7.9716666666666667","5.8583146777454553","8.165426019813534","6.95006609","0.94117647058823528","7.2023273328997339","6.9904941760497419","31","9.559507532271299","2.2024623386434961","8.8258055671059967","2.9354860822350104","6.6400000000000006","8.4","10","8.756328274844325","31","9.6133333333333333","0.57999999999999996","8.98","5.0999999999999996","6.8379999999999992","7.9050000000000002","8.4771111111111122","8.3970657983333332","9.3150918665092064","8.8560788324212698","10","8.75","6.9230769230769234","9.16","8.1598414975000004","8.2482296051442319","8.8953548871691535","13","10","10","10","10","5","3.214285714285714","4.7058823529411766","5.5750000000000002","4.822222222222222","1","4.8235986633333336","4.1629984218260629","4.4522289433333331","8","7.5549999999999997","9.3302427435483377","7.3343679217204176","6.1872689501325677","4.9983711845722887","6.25","5.8118800449016179","6.8273115971120246","48","Europe & Central Asia","High Income"
2022,"CZE","Czechia","7.59","25","1","2.861764705882353","30.27","2.549528681631716","31.331602482452166","2.7056466937570347","4.5722070844686646","20.420000000000002","9.3371428571428581","17.32","9","23","5","45","7","8.5374999999999996","6.4304993270737114","99","6.8916917517777776","5.9928029220833334","8.1170193358333336","10","7.9621666666666675","5.1480217646359288","9.727176307658624","7.5384218538830563","1","7.6721625753173406","7.6721625753173406","21","8.9615034342735669","5.1924828286321612","9.065064096344047","2.3373397591398803","3.96","15.1","10","7.9966418826544032","72","9.6133333333333333","0.57999999999999996","8.98","5.0999999999999996","6.8379999999999992","7.9050000000000002","8.4771111111111122","8.2725663983333337","9.9816568824615466","9.1271116403974411","10","10","3.0769230769230771","9.16","8.9728977283333329","7.8024552013141024","8.8516694882056637","15","10","8.2788296041308076","9","9.0929432013769347","3.9000000000000004","6.2708529285714283","5.3001964117647056","6.0749999999999993","3.4636413421626999","10","5.1239359962565807","5.7333752398222009","2.9116670283333335","6.2222222222222223","9.1150000000000002","5.4011250125135053","5.9125035657672651","7.301010014092542","6.9063868768941248","7.5","7.235798963662222","6.9936552426571561","36","Europe & Central Asia","High Income"
2022,"DNK","Denmark","7.86","11","1","1.9147058823529406","33.49","1.7385467195876187","34.088941153402097","1.8266263009702797","5.4931880108991828","17.04","10","14.26","3","52","2","56","2.5","7.4350000000000005","5.4509628623738937","142","8.5646014454444455","8.7918034156250009","9.1674049691666664","10","9.7929999999999993","7.9883867400916371","7.71","9.0446861583333344","1","8.882485341082635","8.882485341082635","2","9.4072291377347703","2.9638543113261528","8.6300449779312878","3.4248875551717819","6.9200000000000008","7.7","10","8.7393185289165149","35","9.6133333333333333","0.57999999999999996","8.98","5.0999999999999996","6.8379999999999992","7.9050000000000002","8.4771111111111122","7.1024374166666666","9.9816568824615466","8.542047149564107","10","10","6.9230769230769234","9.16","8.7255398433333333","8.7021541916025633","8.9303281130694465","10","10","10","4","8","2.0000000000000009","5.5752638571428568","8.4153595882352938","2.5749999999999993","6.3670858977607718","3","6.0007353625000004","4.8476349579484177","4.787930648333333","6.8888888888888893","9.6174999999999997","8.0101844531245234","7.3261259975866864","8.7131001405085442","9.874835876864541","8.75","9.1126453391243611","7.3216015736648661","21","Europe & Central Asia","High Income"
2022,"DJI","Djibouti","6.33","98","3","6.45","18.07",NA,NA,"6.45",NA,NA,"8.5399999999999991","20.11","8","30","4","43","6","4.6800000000000006","6.4174999999999995","100","5.6265000000000009","2.4344999999999999","3.4138999999999999",NA,"4.2625000000000002","1.58","8.2587069559737714","5.9146635908464953","0.6470588235294118","4.4986815066886097","3.7047965349200318","132",NA,NA,"9.4429150971440219","1.3927122571399431","7.9280000000000008","5.18","10","9.1236383657146742","9",NA,NA,"5.82","20.9","6.6559999999999997","8.36","6.2379999999999995","2.5","4.6248725911501181","3.562436295575059","10","6.4634549209763783","3.8461538461538463","0.11","2.5","3.2299021917825561","5.7575846218394044","141",NA,NA,"9","9","2.4422022012461357","7.8867769029222661",NA,"4.7371914257777243","9.0548335775971385","10","5","6.5201673512572107",NA,"1.5555555555555558","5.1074999999999999","7.074045594223211","4.5790337165929218","6.033685315944961","8.5294755114384806","5","6.5210536091278142","6.6550636692444867","60","Middle East & North Africa","Lower-Middle Income"
2022,"DOM","Dominican Republic","7.37","42","2","7.4205882352941179","14.77","6.5203332620245646","17.83086690911648","6.9704607486593417","9.2942779291553119","3.09","10","9.6300000000000008","9","25","7","33","8","8.7025000000000006","8.5934477355629308","9","5.0929663788888888","4.5239809216975075","5.6878173937565819","5","5.3257500000000002","4.868145792791986","8.8183262268921681","4.0114291508333331","1","5.4160519831075575","5.4160519831075575","70","8.5272795062859075","7.3636024685704626","8.6951186148703385","3.2622034628241527","6.4759999999999991","8.81","10","8.4245995302890613","55","8.8533333333333335","1.72","8.48","7.6","5.9568000000000012","10.107999999999999","7.7633777777777793","6.4897632600000001","8.876039544805165","7.6829014024025826","10","7.5548985600471497","3.8461538461538463","10","7.0175711316666671","7.1046558844669159","8.1377337661618192","51","5","8.7787537789303549","10","7.9262512596434513","5.2333333333333325","6.4525407142857141","7.2490199411764706","2.8750000000000009","5.7337340000000001","10","6.4617347716666664","6.2864803943517398","3.2704297700000002","5.333333333333333","5.7099999999999991","4.4733217548520772","4.6967712145463523","6.0818720483438842","7.5549708045407824","5","6.2122809509615555","6.2804459548757752","93","Latin America & the Caribbean","Upper-Middle Income"
2022,"ECU","Ecuador","6.43","91","3","6.6941176470588237","17.239999999999998","6.2530334487124009","18.739686274377839","6.4735755478856127","7.0708446866485017","11.25","7.3571428571428568","24.25","6","37","4","49","5","7.0699999999999994","6.5943126183353939","88","4.3065588903333332","3.4919883012500001","4.7313725949999998","2.5","4.6300833333333333","4.8377452313192428","8.2020755895385449","4.259531945731144","1","4.6199194858131989","4.6199194858131989","104","8.4618122255392336","7.6909388723038319","9.0609055422888414","2.3477361442778952","8.6120000000000001","3.47","5","7.7836794419570197","82","7.2600000000000007","4.1100000000000003","7.7599999999999989","11.2","4.7584","13.103999999999999","6.5927999999999995","4.901900946256581","5.2426222049724043","5.0722615756144922","10","7.2561231255531311","1.5384615384615385","10","3.4024503521450167","5.5492587540399221","6.8035800824136032","104","8","9.9995975631046363","10","9.3331991877015454","5","5.8163950714285706","5.4384312058823525","1.825","5.6076453500000003","10","6.3397010166666661","5.718167520568227","2.4705553050000004","4.2222222222222223","5.8025000000000002","2.528503612687","3.7559452849773058","6.4816438534128595","8.7633028129620048","4.6475293517349314","6.6308253393699319","6.3595343331542518","87","Latin America & the Caribbean","Upper-Middle Income"
2022,"EGY","Egypt, Arab Rep.","5.35","144","4","9.3852941176470583","8.09","8.7137510860626808","10.373246307386887","9.0495226018548696","7.0702872407319042","11.252045826513912","0","71.3","9","25","5","40","7","3.5349999999999997","5.3309619685173555","144","5.6529707249999994","3.8969079285416663","5.9520693616666671","1.6666666666666667","4.5615000000000006","3.8741136344237792","8.1650209360456945","5.6936454775000005","0.41176470588235292","4.9328618412305589","3.4820201232215711","139","7.26909885184015","13.65450574079925","7.34235422429877","6.644114439253074","4.4400000000000004","13.9","10","7.2628632690347299","100","8.2799999999999994","2.58","6.2","19","0","138.88999999999999","4.8266666666666671","5.3769401708333326","2.0225063490673438","3.6997232599503382","10","4.5881074666976929","4.6153846153846159","10","4.6513605116666668","5.9637131484372441","6.1225257687635626","129","2","1.5870039995461085","10","4.5290013331820367","4.1000000000000005","7.8032117142857143","4.5843135588235295","5.1750000000000007","2.8932595000000001","0","5.3461523849999999","4.2717053083013203","4.0302677950000003","4.2222222222222223","2.14","4.616472159766789","3.7522405442472531","4.8819345086950587","8.0953280970401416","4.2073317954232472","5.7281981337194834","4.5702863298625234","152","Middle East & North Africa","Lower-Middle Income"
2022,"SLV","El Salvador","7.11","55","2","6.5676470588235292","17.670000000000002","5.8231249764427426","20.201375080094675","6.1953860176331359","9.4168937329700277","2.64","10","9.3000000000000007","8","30","8","30","8","8.2174999999999994","8.3659559501206324","12","3.5513147053333332","3.0713100441666668","4.6931817133333329","4.166666666666667","3.1193333333333335","4.2885962170923166","9.5049077252348741","1.2874311208333333","1","4.2103426907492318","4.2103426907492318","123","9.0219854271668964","4.8900728641655178","8.75135705549636","3.1216073612591027","7.120000000000001","7.2","10","8.7233356206658144","37","9.1866666666666656","1.22","8.82","5.9","6.8848000000000003","7.7880000000000003","8.2971555555555554","6.3611626625","8.5416619814064703","7.4514123219532351","10","7.2561231255531311","3.0769230769230771","8.51","5.8491114494983414","6.1730394129936377","7.9804018226256073","60","8","8.3644016837041484","10","8.7881338945680501","4.0874946991717227","8.1543620000000008","9","4.7371914257777243","6.4168586666666672","3","6.412448485833333","5.9726221824927777","2.4589355783333335","4.2222222222222223","2.7075","6.55841657670394","3.9867685943148743","6.4594217358439492","5.851242365532153","6.413012289830017","6.2412254637353728","6.247187533777768","96","Latin America & the Caribbean","Upper-Middle Income"
2022,"EST","Estonia","7.57","27","1","3.6735294117647053","27.51","3.6401200108370495","27.623591963154031","3.6568247113008772","5.8283378746594003","15.81","8.9457142857142848","18.690000000000001","10","20","4","42","7","7.6624999999999996","6.6186753743349129","87","7.9213256823333351","7.0292493710449566","8.6913959183333329","8.3333333333333339","7.9450833333333328","6.8757497019789566","7.2035239804793836","7.9055317241666661","1","7.7381491306254109","7.7381491306254109","20","8.0058909783315855","9.9705451083420762","7.6896899295172227","5.7757751762069418","2.2400000000000007","19.399999999999999","10","6.9838952269622023","102","9.6133333333333333","0.57999999999999996","8.98","5.0999999999999996","6.8379999999999992","7.9050000000000002","8.4771111111111122","7.9784329982582456","9.9378702111243022","8.9581516046912739","10","10","5.3846153846153841","9.16","8.9076838891666661","8.3630748184455115","8.9495843835619748","8","10","9.7191697191697184","6","8.573056573056574","3.3666666666666654","3.8770372142857146","7.8441176470588232","5.5750000000000002","4.9201057077506611","3","4.3984182675000003","4.7116207861802666","5.2014541633333335","8.2222222222222232","9.6449999999999996","9.7197668383047446","8.1971108059650746","8.0836223360551962","9.2393084552742089","8.75","8.690976930443135","7.5431912739112628","16","Europe & Central Asia","High Income"
2022,"SWZ","Eswatini","5.39","143","4","5.2294117647058824","22.22",NA,NA,"5.2294117647058824","9.7820163487738441","1.2999999999999998","0","59.52","7","33","7","33","7","4.2175000000000002","5.2457856226959461","146","4.7717974392222224","4.4227500066666661","2.99522837",NA,"3.1569999999999996","0.79564687217735774","7.0449722266732238","4.5149493216666663","0.52941176470588236","3.9574777480580194","3.0263065132208382","152","9.1846186185646967","4.0769069071765252","8.5436657155939209","3.6408357110151996","8.08","4.8","5","7.7020710835396535","83","3.333333333333333","10","8.48","7.6","5.6832000000000003","10.792","5.832177777777777","2.90423433","3.2838658811666015","3.0940501055833005","10","0.81280738115310669","1.5384615384615385","9.27","3.0656534433333338","3.6717305907369946","5.6494896185245187","145","8","7.8623671713774597","9","8.2874557237924869","3.8242478995036286","3.495373297286863","5.7282579669014977","8.6389503920933279","6.346185450424751","10","1.9016210241666667","5.7049480043395331","4.0449976916666666","3.7777777777777781","2.2025000000000001","4.3162310854635759","3.5853766387270052","2.6219706243934442","8.6785004801824677","0","3.7668237015253041","5.336151017096082","139","Sub-Saharan Africa","Lower-Middle Income"
2022,"ETH","Ethiopia","5.17","149","4","9.2088235294117649","8.69","8.9736502307465358","9.4895892154617805","9.0912368800791512","9.108991825613078","3.77","6.2","28.3","7","35","3","48","5","5.0875000000000004","6.8975457411384458","71","3.7990936059999996","3.4304693856249999","3.7821614932652068","3.3333333333333335","6.2297500000000001","5.4203481022014453","7.7098189011482994","4.4713260733333335","0.88235294117647056","4.7720376118633272","4.4913295170478378","114","6.6456158824694267","16.771920587652865","6.3739653902262194","9.0650865244344523","0","33.89","5","4.5048953181739115","155","6.3666666666666671","5.45","6.6000000000000005","17","5.24","11.9","6.0688888888888899","3.4254386025000003","9.8111248977231451","6.6182817501115725","0","2.50300493746479","0","10","4.6900901199999998","4.2982737643661979","4.2463611008416651","155","2","8.1541060550241973","10","6.7180353516747324","4.1666666666666661","6.2164429999999999","8.382352941176471","3.1749999999999998","4.3804814781952786","10","4.5519713558333335","5.8389879202673924","3.7411348033333329","3.7777777777777781","3.2224999999999997","5.8186010298284643","4.1400034027348944","5.6447465484802866","9.021433331678498","3.75","6.1387266267195955","5.7089383253491537","125","Sub-Saharan Africa","Low Income"
2022,"FJI","Fiji","6.03","111","3","5.9029411764705886","19.93","5.0914861620112397","22.688947049161786","5.4972136692409137","9.0899182561307885","3.84","0","56.09","7","44","7","44","7","7.3424999999999994","5.7859263850743403","134","4.9589472355000002","5.0418333333333329","2.1638999999999999",NA,"5.7605000000000004","4.9421225131659066","7.5228519450599851","2.5","0.94117647058823528","4.6985935752941748","4.5603996466090519","108","9.6901133204606147","1.549433397696931","8.9525676522472857","2.6185808693817845","8.1920000000000002","4.5199999999999996","0","6.7086702431769751","110","7.4066666666666663","3.89","8.52","7.4","0","27.972000000000001","5.3088888888888883","2.5","6.5265855050054125","4.5132927525027062","10","4.5628073811531067","0","10","5","4.8907018452882767","6.1782208716699678","128","10","0","10","6.666666666666667","6.2921866463920075","9.6595459009928142",NA,"8.6389503920933279","7.550029062501368","10","7.5","8.2734520003299199","4.5772467058333337","6.6666666666666661","6.0875000000000004","4.8656481812254349","5.5492653884313592","6.5167559927981609","8.6188283141518482","6.25","7.1285281023166691","6.9044780394361531","40","East Asia & Pacific","Upper-Middle Income"
2022,"FIN","Finland","7.83","14","1","2.4647058823529409","31.62","2.3345012166289791","32.062695863461471","2.3996035494909602","3.7656675749318795","23.380000000000003","9.4171428571428581","17.04","3","48-54","2","54-59","2.5","7.2424999999999997","5.0649827963131395","151","8.6487138274444444","8.4014593239583331","9.6683776375000008","10","9.5124999999999993","8.1321883706031155","6.8066399931316024","9.7692608833333345","1","8.8673925044963546","8.8673925044963546","3","9.0360908016699923","4.8195459916500427","9.3549156103702522","1.6127109740743666","7.1519999999999992","7.12","10","8.8857516030100605","23","9.6133333333333333","0.57999999999999996","8.98","5.0999999999999996","6.8379999999999992","7.9050000000000002","8.4771111111111122","7.7198346458333322","9.1310709960716352","8.4254528209524828","10","10","3.0769230769230771","9.16","8.8322858012499985","7.7673022195432688","8.6674665379017153","27","10","9.9881982690794651","10","9.996066089693155","1.7666666666666675","4.1191274999999994","5.0941176470588232","3.0750000000000002","5.3095521863333328","3","6.1706809200000006","4.0764492742941183","6.4912605283333322","6.4444444444444438","9.1875","8.24558030894854","7.5921963204315794","9.8892722047808626","9.8583407604608233","7.5","9.0825376550805625","7.6868123348748547","9","Europe & Central Asia","High Income"
2022,"FRA","France","7.42","40","1","2.6411764705882357","31.02","2.1682558678332136","32.627930049367073","2.4047161692107246","1.8801089918256135","30.3","10","14.8","4","51","2","61-62","3","7.3224999999999998","4.9214650322072675","153","7.1330487908888891","7.2450496579166668","8.5159691174999992","8.3333333333333339","8.3299166666666657","6.8938214647022749","4.8590756717564689","7.2995086508333333","1","7.3262154191997046","7.3262154191997046","26","8.4398719018560762","7.8006404907196236","9.5532002196263512","1.1169994509341252","7.9119999999999999","5.22","10","8.9762680303706066","16","9.6133333333333333","0.57999999999999996","8.98","5.0999999999999996","6.8379999999999992","7.9050000000000002","8.4771111111111122","8.0042151608333327","9.9816568824615466","8.9929360216474397","10","10","5.3846153846153841","9.16","8.5915529725000006","8.2840420892788451","8.9385223055093483","9","8","7.7228682170542644","10","8.5742894056847536","4.3000000000000007","3.4624482857142853","4.2756859411764703","2.5","4.3896060878631893","10","6.5295394258333328","5.0653256772267543","4.2752707000000001","6.8888888888888893","8.9749999999999996","6.7209518104871888","6.7150278498440192","7.8912136954112011","7.4380571537790212","6.956506144915009","7.428592331368411","6.9458088160309845","39","Europe & Central Asia","High Income"
2022,"GAB","Gabon","5.27","146","4","3.9882352941176471","26.44","2.7800675280663349","30.547770404574461","3.3841514110919908","9.4577656675749306","2.4900000000000002","10","12.76","5","40","2","53","3.5","5.5474999999999994","6.3778834157333844","105","4.3288933102222229","3.0066250000000001","3.3333333333333335","3.3333333333333335","4.7870000000000008","3.3529153959931812","6.0564080122143329","2.6388889550000005","0.82352941176470584","3.8546746675120511","3.5145563144962821","137","9.5355009025168549","-2.3224954874157211","5.4000561432022227","11.499859641994442","8.3079999999999998","4.2300000000000004","0","5.8108892614297698","135","7.38","3.93","6.38","18.100000000000001","6.1628000000000007","9.593","6.6409333333333338","3.359375","3.5668881564049535","3.4631315782024767","10","2.0628073811531067","1.5384615384615385","5.0599999999999996","0","2.1653172299036614","5.567345535359868","147","5","9.614362362291434","10","8.2047874540971453","4.9333333333333327","3.8571428571428577","5.9294117647058826","3.3250000000000002","1.8888888888888888","10","2.258064548333333","4.5988344846291849","3.4444443383333327","4.8888888888888893","8.3674999999999997","1.457852836171964","4.5396715158485463","2.7053870767557449","6.431105152549792","0","3.0454974097685121","5.097197716085847","143","Sub-Saharan Africa","Upper-Middle Income"
2022,"GMB","Gambia, The","7.05","57","2","9.3029411764705898","8.3699999999999992",NA,NA,"9.3029411764705898","9.4059945504087192","2.68","4.6885714285714277","33.590000000000003","9","25","9","25","9","7.41","7.9615014310901469","22","5.9169579397777774","4.7075940575000006","5.0325382166666666","4.166666666666667","6.3314166666666667","4.4677758651165886","9.9811007625072481","4.9541359829783502","0.88235294117647056","5.6947732697349958","5.3597866068094078","74","6.8722997194465041","15.63850140276748","9.4628452170928785","1.3428869572678044","5.3959999999999999","11.51","10","7.9327862341348458","77","6.8599999999999994","4.71","7.6","12","7.0719999999999992","7.32","7.1773333333333325","4.4213777471450166","4.8032197194440283","4.6122987332945229","10","6.1664775561647041","7.6923076923076925","10","5.4487326248978096","7.3268794683425522","7.2791278837426017","81","10","7.2126570497906002","9","8.7375523499301995","4.3671944238190719","5.4551876244691861","6.868125203750254","8.6389503920933279","5.1423418383481332","10","6.2594802899150093","6.6758971103421407","5.4541579883333338","4.4444444444444446","6.6049999999999995","5.6728797857469306","5.5441205546311778","5.430974172725616","8.0920704661847189","4.4778526678404713","6.0002991022502696","6.7394672792884469","55","Sub-Saharan Africa","Low Income"
2022,"GEO","Georgia","7.51","33","1","7.4705882352941178","14.6","7.1600467493451969","15.655841052226327","7.3153174923196573","6.9128065395095373","11.83","5.88","29.42","10","20","10","20","10","6.6849999999999996","7.3586248063658388","44","5.5141749432222227","4.9210000689583335","5.4055980483333341",NA,"6.13","5.8988614274791233","6.8477454843028536","6.032654841666667","1","5.8214335448517911","5.8214335448517911","59","7.6444964215193423","11.777517892403289","9.0627081916176948","2.3432295209557643","5.24","11.9","10","7.9868011532842598","73","9.9092088197146566","0.13618677042801558","9.7199999999999989","1.4","8.7791999999999994","3.052","9.4694696065715522","5.7483176391666664","9.5843206925445035","7.6663191658555849","10","8.75","6.9230769230769234","9.6999999999999993","6.958461999999999","8.08288473076923","8.8046683757990927","17","10","8.851454823889739","10","9.6171516079632458","4.5666666666666664","6.7953019999999995","7.7441176470588236","6.8250000000000002","5.4407278333333329","3","5.9476292133333342","5.7599204800560235","6.0756365449999992","7.7777777777777777","6.3900000000000006","7.5393927414764939","6.9457017660635678","8.1114810225155196","9.8916929522521926","6.25","8.0843913249225707","7.6017912947513517","13","Europe & Central Asia","Upper-Middle Income"
2022,"DEU","Germany","7.8","16","1","2.9205882352941175","30.07","2.801307490752226","30.47555453144243","2.8609478630231715","2.3950953678474121","28.41","10","11.77","5","47","5","47","5","8.56","5.7632086461741165","135","7.5715729748888885","8.3932985270833331","8.5923417408333336","10","8.5999166666666653","8.133475130848737","7.3711866153071064","7.1656115850000006","1","8.2284254050785073","8.2284254050785073","13","9.1769506099882783","4.1152469500586042","9.2438910338992049","1.8902724152519901","7.2519999999999998","6.87","10","8.9182104109718701","21","9.6133333333333333","0.57999999999999996","8.98","5.0999999999999996","6.8379999999999992","7.9050000000000002","8.4771111111111122","8.2777778308333332","9.1825501305568267","8.7301639806950799","10","10","3.0769230769230771","9.16","8.4688735008333325","7.6764491444391023","8.7209310590613232","22","5","9.0264797507788153","10","8.0088265835929384","4.9333333333333327","3.7214765000000001","5.2788017058823531","3.6250000000000004","4.6753732659404781","10","6.8915597599999998","5.5893635093080238","5.6896297133333329","6.8888888888888893","9.91","7.5281834150086837","7.5041755043077263","8.6444723666660455","8.8624544908762726","7.5","8.3356422858474399","7.3595019707640326","19","Europe & Central Asia","High Income"
