"Year","iso3c","Countries","World Bank Region","World Bank Current Income Classification, 1990-Present","ECONOMIC FREEDOM ALL AREAS","area1","area2","area3","area4","area5"
2020,"ISR","Israel","Middle East & North Africa","High Income",7.34,5.43913706860011,6.47984972808993,9.55273195621976,8.06641154723119,7.15864539216604
2020,"ITA","Italy","Europe & Central Asia","High Income",7.19,5.19325158372861,6.69361727190877,8.85239246976538,8.68078440437004,6.52232148670906
2020,"JAM","Jamaica","Latin America & the Caribbean","Upper-Middle Income",7.32,7.90717275641454,5.76189821523239,8.68111899033387,6.5091096177818,7.73414682952553
2020,"JPN","Japan","East Asia & Pacific","High Income",7.83,5.86256418550912,8.02812803189587,9.77964785497833,8.011452959565,7.49280013697408
2020,"JOR","Jordan","Middle East & North Africa","Upper-Middle Income",7.33,7.66773650029546,4.77884930765251,9.82860135326604,7.2811206560738,7.10447651609714
2020,"KAZ","Kazakhstan","Europe & Central Asia","Upper-Middle Income",6.89,7.66704661301097,5.28808057069771,8.77201243162264,6.67691628998283,6.05788239235089
2020,"KEN","Kenya","Sub-Saharan Africa","Lower-Middle Income",6.75,7.20518025357862,4.75167327235059,9.02400106350092,6.20886471113665,6.5807915406572
2020,"KOR","Korea, Rep.","East Asia & Pacific","High Income",7.45,6.21162211172493,7.08850704411822,9.57231032246523,7.3433400056258,7.03585285600465
2020,"KWT","Kuwait","Middle East & North Africa","High Income",6.57,5.75775073549116,5.2730590405016,8.39368622345641,7.02574968800641,6.40184886580548
2020,"KGZ","Kyrgyz Republic","Europe & Central Asia","Lower-Middle Income",6.62,7.14759428518467,4.38906723541519,8.51531844152938,6.99162865572905,6.0354740727526
2020,"LAO","Lao PDR","East Asia & Pacific","Lower-Middle Income",6.12,7.08471901679407,4.45644418842755,6.9258252164836,6.74112247470698,5.37257233479279
2020,"LVA","Latvia","Europe & Central Asia","High Income",7.62,6.16186104599085,7.09449657100776,8.90154639206185,8.54873659609297,7.37451004749513
2020,"LBN","Lebanon","Middle East & North Africa","Upper-Middle Income",5.19,8.80104146100546,3.48639735112853,4.99483063167311,3.48441163749401,5.17425353743216
2020,"LSO","Lesotho","Sub-Saharan Africa","Lower-Middle Income",5.86,5.20109317238103,4.39490157625852,7.47712721851815,6.24055888130729,5.96777831929167
2020,"LBR","Liberia","Sub-Saharan Africa","Low Income",5.96,7.06706341304121,3.75427281931128,7.89032231860241,5.72160831485596,5.37059759426909
2020,"LBY","Libya","Middle East & North Africa","Upper-Middle Income",4.73,3.7025,3.34704446386249,8.12252323708573,4.24386758989421,4.2517537540834
2020,"LTU","Lithuania","Europe & Central Asia","High Income",7.62,6.54323843542079,7.09962395884629,8.85580296303177,8.53231907571777,7.07908712998851
2020,"LUX","Luxembourg","Europe & Central Asia","High Income",7.66,4.90435114791951,8.57632524506565,8.74954555132982,8.67740581539568,7.40881331320615
2020,"MDG","Madagascar","Sub-Saharan Africa","Low Income",5.87,7.01706353791689,3.35210231310032,7.62449508326672,6.24620189406718,5.11045957234565
2020,"MWI","Malawi","Sub-Saharan Africa","Low Income",5.68,6.54917303952114,4.69580291740865,6.73752708512874,4.59660839227074,5.80885743735749
2020,"MYS","Malaysia","East Asia & Pacific","Upper-Middle Income",7.44,7.03474464322089,5.54962204124884,9.67805471220163,7.40308845493633,7.54739207014664
2020,"MLI","Mali","Sub-Saharan Africa","Low Income",5.73,6.48021362091311,3.40787642593643,6.98367440150063,6.21058028001794,5.58335930851398
2020,"MLT","Malta","Middle East & North Africa","High Income",7.7,6.41389412396909,7.20321716242044,8.99148393307373,8.72397569448078,7.16686773054468
2020,"MRT","Mauritania","Sub-Saharan Africa","Lower-Middle Income",6.12,7.00599264705882,3.41914367221788,7.97293972010816,6.22762180585209,5.96609490270797
2020,"MUS","Mauritius","Sub-Saharan Africa","Upper-Middle Income",7.66,7.55828494874303,6.72013689764165,9.24790514945065,8.13029712463726,6.66186234548836
2020,"MEX","Mexico","Latin America & the Caribbean","Upper-Middle Income",7.04,8.04934368214614,4.81863862723533,7.88679462071046,8.11700896227006,6.33811102490805
2020,"MDA","Moldova","Europe & Central Asia","Upper-Middle Income",6.8,7.47950992898119,5.87773134255945,7.87324195913851,7.03106432407555,5.75556966224079
2020,"MNG","Mongolia","East Asia & Pacific","Lower-Middle Income",6.89,6.77603920931678,5.85316620422379,8.62181184970946,6.86477785057822,6.3488300918264
2020,"MNE","Montenegro","Europe & Central Asia","Upper-Middle Income",7.29,6.5047268907563,5.7195168858264,9.63881243162134,7.67290655710999,6.89107675022305
2020,"MAR","Morocco","Middle East & North Africa","Lower-Middle Income",6.37,6.44298546949957,5.24803474415031,7.22911884302261,6.690444229045,6.24068621059781
2020,"MOZ","Mozambique","Sub-Saharan Africa","Low Income",6.01,6.7381556789985,4.64542653177322,6.32525604221531,6.45626940422655,5.89953328718273
2020,"MMR","Myanmar","East Asia & Pacific","Lower-Middle Income",5.5,7.35732180065487,3.41343597750896,6.20997156499268,5.38353231655927,5.15610202285358
2020,"NAM","Namibia","Sub-Saharan Africa","Upper-Middle Income",6.12,6.73547799282721,6.22885618844456,6.65102140347659,5.51337218061183,5.46782958142057
2020,"NPL","Nepal","South Asia","Lower-Middle Income",6.33,7.74909369076781,4.94960598338446,6.16150870981952,5.68021193077044,7.10805897881187
2020,"NLD","Netherlands","Europe & Central Asia","High Income",7.69,4.84071116682107,8.87887261543819,8.75401508028387,8.92163952763326,7.07769351063437
2020,"NZL","New Zealand","East Asia & Pacific","High Income",8.37,6.44897724073794,8.83693386595831,9.41963391344632,8.5587949769754,8.60863341781177
2020,"NIC","Nicaragua","Latin America & the Caribbean","Lower-Middle Income",6.52,5.84936743770152,3.87117413793473,9.40016608663021,7.40921256793987,6.06189159019558
2020,"NER","Niger","Sub-Saharan Africa","Low Income",5.81,6.80862052068784,3.45750699192319,7.04424446074594,5.62112957490203,6.09369954790978
2020,"NGA","Nigeria","Sub-Saharan Africa","Lower-Middle Income",6.31,8.50314580607679,3.9493071952437,8.07119410196244,4.51114564440844,6.50852471198342
2020,"MKD","North Macedonia","Europe & Central Asia","Upper-Middle Income",6.94,6.82618955657656,4.905002337799,8.12180104777371,7.69456196151301,7.14704838453523
2020,"NOR","Norway","Europe & Central Asia","High Income",7.6,4.77183375552566,8.88588052293698,9.19927426038235,8.00207376102576,7.15579822768926
2020,"OMN","Oman","Middle East & North Africa","High Income",6.54,4.76803075625802,5.16558451504268,8.6979557627529,7.42212708261295,6.62544234185741
2020,"PAK","Pakistan","Middle East & North Africa","Lower-Middle Income",5.96,8.13085553657277,4.00772017856814,5.70020753758243,5.91250761638808,6.06853712008655
2020,"PAN","Panama","Latin America & the Caribbean","Upper-Middle Income",7.49,7.57816211632515,5.71726045030866,9.24101481386279,8.24069364790554,6.65013640221053
2020,"PNG","Papua New Guinea","East Asia & Pacific","Lower-Middle Income",6.15,5.97290827886933,4.61925141607738,6.65538216686033,6.98115107906369,6.54247361217468
2020,"PRY","Paraguay","Latin America & the Caribbean","Upper-Middle Income",7.04,7.92941270396634,4.4446913022271,9.35434708933247,6.96032322744547,6.50190434016608
2020,"PER","Peru","Latin America & the Caribbean","Upper-Middle Income",7.45,7.48862971087031,5.58472197790286,9.43945263933457,8.2004213618779,6.55976695779539
2020,"PHL","Philippines","East Asia & Pacific","Lower-Middle Income",6.96,7.75850597515832,4.51905382508468,9.32822100116836,6.56395900999781,6.62648007962828
2020,"POL","Poland","Europe & Central Asia","High Income",6.97,5.78954654968036,6.54601221189175,7.9344742009694,8.08427646911636,6.48428877481456
2020,"PRT","Portugal","Europe & Central Asia","High Income",7.54,5.93343034648333,7.87309124333533,8.89111645919964,8.62253181358478,6.36812598007856
2020,"QAT","Qatar","Middle East & North Africa","High Income",6.86,5.9521619968471,5.39319979361477,8.50506781278076,7.73533592893063,6.73326564721005
2020,"ROU","Romania","Europe & Central Asia","Upper-Middle Income",7.52,6.67297965380115,6.91891516505102,9.1367443794277,8.4967741143869,6.37536904171713
2020,"RUS","Russian Federation","Europe & Central Asia","Upper-Middle Income",6.32,5.80986694305007,5.09833820951192,8.95579100392349,6.37270308820657,5.37740218912819
2020,"RWA","Rwanda","Sub-Saharan Africa","Low Income",6.48,5.04517167222814,5.92326742667967,8.19855402045984,6.95275470550753,6.28482064326027
2020,"SAU","Saudi Arabia","Middle East & North Africa","High Income",6.77,5.76945927327449,6.42067002395904,8.78677118584858,6.6709179397657,6.21456154922702
2020,"SEN","Senegal","Sub-Saharan Africa","Lower-Middle Income",6.13,6.92128659159787,4.46776148085638,6.86241968211272,6.42031395403295,5.97225320681791
2020,"SRB","Serbia","Europe & Central Asia","Upper-Middle Income",6.65,6.09181528179817,5.38721630041564,8.10691765398262,7.46222441002136,6.18253571141389
2020,"SYC","Seychelles","Sub-Saharan Africa","High Income",7.21,6.66735891949681,5.98377232971085,8.13752619294583,7.73358158460132,7.51944028054491
2020,"SLE","Sierra Leone","Sub-Saharan Africa","Low Income",5.88,7.34507983193277,5.01070857788501,6.26327015858925,5.99969898642989,4.79751618305559
2020,"SGP","Singapore","East Asia & Pacific","High Income",8.44,7.02266664958933,8.58084211682313,9.57720099260209,8.9351309766698,8.06391361583361
2020,"SVK","Slovak Republic","Europe & Central Asia","High Income",7.26,6.21555947149341,6.75088472745329,8.72976536057512,8.1116142861279,6.48209516127279
2020,"SVN","Slovenia","Europe & Central Asia","High Income",6.92,4.68665798976219,6.66338120483675,9.13999050634037,7.84509635530241,6.28642698452369
2020,"SOM","Somalia","Sub-Saharan Africa","Low Income",6.1,8.76334809264305,1.98059926680048,8.86593001907777,6.68528664548636,4.18099929239475
2020,"ZAF","South Africa","Sub-Saharan Africa","Upper-Middle Income",6.41,5.81944300114704,5.79054088309469,7.99853465277297,6.40233277356733,6.0334526709783
2020,"ESP","Spain","Europe & Central Asia","High Income",7.48,5.79089002697132,7.43162591202531,8.88708313190125,8.37419217888126,6.89429751767334
2020,"LKA","Sri Lanka","South Asia","Lower-Middle Income",6.32,8.2384965059843,5.04089162581865,6.21333921671618,6.00798019797115,6.10813205954391
2020,"SDN","Sudan","Sub-Saharan Africa","Low Income",3.95,7.48717918046835,1.72320061142813,1.25,5.12859571352344,4.14638328024202
2020,"SUR","Suriname","Latin America & the Caribbean","Upper-Middle Income",5.7,6.49470676668534,4.91476785619867,4.44249592405242,6.46648926651212,6.1650989983156
2020,"SWE","Sweden","Europe & Central Asia","High Income",7.64,4.44534261953827,8.68293911892,9.52338716438286,8.42071956800153,7.13301384655309
2020,"CHE","Switzerland","Europe & Central Asia","High Income",8.21,7.53013114135647,8.31574185837097,9.82232027345975,7.89007392957384,7.50213531165619
2020,"SYR","Syrian Arab Republic","Middle East & North Africa","Low Income",4.03,5.96682196093696,2.66967952495241,5.29500402276781,2.66409075756317,3.53753847500871
2020,"TWN","Taiwan","East Asia & Pacific","High Income",7.87,7.58872017188436,7.44245460955663,9.41067375617135,7.66579424347978,7.23140995669256
2020,"TJK","Tajikistan","Europe & Central Asia","Lower-Middle Income",6.16,5.71033257660414,3.82507165591239,8.36733307508714,6.79354273999,6.08018189974864
2020,"TZA","Tanzania","Sub-Saharan Africa","Lower-Middle Income",6.42,6.3326809393471,5.14514262168894,8.17646863422348,6.00597630922109,6.41700405428253
2020,"THA","Thailand","East Asia & Pacific","Upper-Middle Income",7.05,6.87214461761022,5.03557748481137,9.60421805928348,6.92559063895819,6.81104240671672
2020,"TLS","Timor-Leste","East Asia & Pacific","Lower-Middle Income",6.16,4.4309931880109,4.60151804309398,8.14332323658866,7.1210453071197,6.48452171101871
2020,"TGO","Togo","Sub-Saharan Africa","Low Income",6.15,6.98727819358758,4.62039873341503,6.96923026777541,6.10391398099322,6.05890061952184
2020,"TTO","Trinidad and Tobago","Latin America & the Caribbean","High Income",7.03,6.86672703333903,5.34340496816962,9.35197374668092,6.69362932582273,6.87613397051618
2020,"TUN","Tunisia","Middle East & North Africa","Lower-Middle Income",5.89,5.21888753225426,5.09582115355116,7.65200205069424,6.06859196033236,5.41769287458899
2020,"TUR","Türkiye","Europe & Central Asia","Lower-Middle Income",6.42,6.63819242691576,4.73025390252667,7.49982331973536,7.3962181026507,5.81193747504161
2020,"UGA","Uganda","Sub-Saharan Africa","Low Income",6.77,7.31776378495229,4.47408941671632,9.05078524481844,6.56628442431665,6.45542916858135
2020,"UKR","Ukraine","Europe & Central Asia","Lower-Middle Income",6.1,6.91427586971777,4.77109656448246,7.23748916737043,6.69586193962178,4.90074919481894
2020,"ARE","United Arab Emirates","Middle East & North Africa","High Income",7.2,5.40283494558648,6.86673292687316,8.96272010670445,8.13870102863117,6.61813177599835
2020,"GBR","United Kingdom","Europe & Central Asia","High Income",7.73,5.80412756214541,8.10915079993611,9.48912991844678,8.12325154389087,7.11954057582568
2020,"USA","United States","North America","High Income",8.02,6.73815232358664,7.58568600893885,9.53428745125663,8.07617660915894,8.17785843418291
2020,"URY","Uruguay","Latin America & the Caribbean","High Income",7.07,6.28650531644593,6.36106638898327,8.28482824258717,7.47822521557132,6.92069856008435
2020,"VEN","Venezuela, RB","Latin America & the Caribbean","Upper-Middle Income",2.98,4.60350772567295,2.37417970752697,0.739068995509848,4.95906302105035,2.24703498989415
2020,"VNM","Vietnam","East Asia & Pacific","Lower-Middle Income",6.14,6.53414915966387,5.16250347229216,6.77301731826808,6.40449576708389,5.83829888805475
2020,"YEM","Yemen, Rep.","Middle East & North Africa","Low Income",5.02,8.44664727430989,2.09736993208967,7.05117934488841,4.58704665987661,2.90744760342612
2020,"ZMB","Zambia","Sub-Saharan Africa","Lower-Middle Income",5.98,6.21770943734103,4.89635186458895,7.47738324571892,6.06260093554141,5.22858300040708
2020,"ZWE","Zimbabwe","Sub-Saharan Africa","Lower-Middle Income",4,5.92897334388212,3.50163659682887,1.25,4.76561733121236,4.56416074209827
2019,"ALB","Albania","Europe & Central Asia","Upper-Middle Income",7.72,7.64170884588374,5.51869000113959,9.75658790107351,8.52566965672154,7.1658095361605
2019,"DZA","Algeria","Middle East & North Africa","Upper-Middle Income",4.65,4.35397202137394,3.82510328151042,7.99894154176075,2.66780253248452,4.3802132152215
2019,"AGO","Angola","Sub-Saharan Africa","Lower-Middle Income",4.99,7.75964483739931,3.45997220336365,3.71387279393593,5.52262833176805,4.50004391327687
2019,"ARG","Argentina","Latin America & the Caribbean","Upper-Middle Income",5.3,6.33706720932489,5.46147088559157,3.3743469928924,5.85499703878729,5.4796814838131
2019,"ARM","Armenia","Europe & Central Asia","Upper-Middle Income",7.51,7.70675272861221,5.8609784751745,9.34329757366587,8.10749103406342,6.54390505203115
2019,"AUS","Australia","East Asia & Pacific","High Income",8.23,6.47971212969163,8.66169712667317,9.42419864583043,8.18683469295514,8.40822779651661
2019,"AUT","Austria","Europe & Central Asia","High Income",7.8,5.37868556257902,8.56081853618766,9.30296754467569,8.61345909283302,7.12149148953149
2019,"AZE","Azerbaijan","Europe & Central Asia","Upper-Middle Income",6.18,5.01098002885565,4.40013118007381,8.44834132627355,7.19415619141567,5.83494415305719
2019,"BHS","Bahamas, The","Latin America & the Caribbean","High Income",7.15,8.82958745178375,6.26820709908076,7.96850607728983,5.65923416744783,7.04041747114416
2019,"BHR","Bahrain","Middle East & North Africa","High Income",7.35,7.26539364094876,4.1447118739835,9.28607052931869,8.20312070695353,7.83708216549899
2019,"BGD","Bangladesh","South Asia","Lower-Middle Income",5.9,8.12083381291131,3.37992025946604,6.50910858557784,6.10488317059765,5.36968497215357
2019,"BRB","Barbados","Latin America & the Caribbean","High Income",6.84,6.9676553133515,6.07899840039221,7.90243254632652,7.0578617670347,6.2064274274618
2019,"BLR","Belarus","Europe & Central Asia","Upper-Middle Income",6.07,6.28778834722504,4.00459984850081,8.42303272376814,6.36019903072413,5.25387453753155
2019,"BEL","Belgium","Europe & Central Asia","High Income",7.63,4.69824370987094,8.0283775137754,9.29804650629455,8.78424832007661,7.34524795654236
2019,"BLZ","Belize","Latin America & the Caribbean","Upper-Middle Income",6.27,6.95744974788333,3.87944550100656,7.28264149175614,6.56557918573954,6.65862065860826
2019,"BEN","Benin","Sub-Saharan Africa","Lower-Middle Income",6.38,7.9628117339338,4.11915470020693,7.32415272391895,6.11278520843794,6.40151066291116
2019,"BTN","Bhutan","South Asia","Lower-Middle Income",6.84,7.36996972862607,6.67448512739688,6.73913960453009,6.40516179101029,7.0075160633087
2019,"BOL","Bolivia","Latin America & the Caribbean","Lower-Middle Income",6.17,6.00286740029434,4.12342710513308,9.37695921118203,6.76365879354005,4.58523053463477
2019,"BIH","Bosnia and Herzegovina","Europe & Central Asia","Upper-Middle Income",6.86,6.83708351966191,4.49924360551964,8.29306382103007,7.76914648037169,6.90374379414204
2019,"BWA","Botswana","Sub-Saharan Africa","Upper-Middle Income",6.94,6.26694355780459,6.22171677038064,9.0462125168841,7.09394960580489,6.07780490338257
2019,"BRA","Brazil","Latin America & the Caribbean","Upper-Middle Income",6.59,6.44035230538431,5.01303842128525,8.99454408407342,7.33995783441135,5.14080861875659
2019,"BRN","Brunei Darussalam","East Asia & Pacific","High Income",7.35,6.66666666666667,5.65375194087399,8.85533408975021,7.6703486207767,7.88540290999644
2019,"BGR","Bulgaria","Europe & Central Asia","Upper-Middle Income",7.48,7.32532733331422,5.464975906351,9.25479704792761,8.53441670919472,6.81900865402697
2019,"BFA","Burkina Faso","Sub-Saharan Africa","Low Income",6.34,7.19444128953733,4.55371394232487,6.39802760095336,6.65488600144914,6.90036436432508
2019,"BDI","Burundi","Sub-Saharan Africa","Low Income",5.42,6.50869146448055,3.53440127670074,8.75797883292325,2.44638477803593,5.85921775961373
2019,"CPV","Cabo Verde","Sub-Saharan Africa","Lower-Middle Income",7.44,7.47191424744098,6.29389707661757,9.66627133734216,7.00596606104104,6.74315875091159
2019,"KHM","Cambodia","East Asia & Pacific","Lower-Middle Income",6.82,9.14347205494597,3.24937771137077,9.02900381457656,7.29114444821007,5.41179925701823
2019,"CMR","Cameroon","Sub-Saharan Africa","Lower-Middle Income",5.73,7.13953782135709,3.296333985057,6.90696399586134,5.46197822925991,5.83547308451188
2019,"CAN","Canada","North America","High Income",7.96,6.36222257061388,7.91420620380362,9.43209034264213,8.11856202495921,7.97392272197868
2019,"CAF","Central African Republic","Sub-Saharan Africa","Low Income",5.15,7.19183086788319,2.46868830481384,6.42345832523705,5.09110181747556,4.59175454996521
2019,"TCD","Chad","Sub-Saharan Africa","Low Income",5.52,8.48536551187232,2.79811369293598,6.78757005020961,5.24803995577022,4.27041233478634
2019,"CHL","Chile","Latin America & the Caribbean","High Income",7.96,7.71491672197066,6.95297580331575,9.49223969465177,8.59784467558482,7.05365361082537
2019,"CHN","China","East Asia & Pacific","Upper-Middle Income",6.17,4.96335704237112,5.11240044524606,8.17877737313253,7.03566723612379,5.57341611530108
2019,"COL","Colombia","Latin America & the Caribbean","Upper-Middle Income",6.67,6.92812185667049,4.82685781866703,8.04952277744187,6.77363446120947,6.76130929295282
2019,"COM","Comoros","Sub-Saharan Africa","Lower-Middle Income",5.75,6.79400210084034,2.82187612975848,6.68929306589132,6.42129897781101,6.0448907831684
2019,"COD","Congo, Dem. Rep.","Sub-Saharan Africa","Low Income",5.13,7.72339961171476,2.36872537743195,5.4960876725653,5.56335173349608,4.47347100897113
2019,"COG","Congo, Rep.","Sub-Saharan Africa","Lower-Middle Income",4.95,6.44628179898828,3.377174561433,4.90740839470857,5.83396214097191,4.16377656613074
2019,"CRI","Costa Rica","Latin America & the Caribbean","Upper-Middle Income",7.68,7.37301831525504,6.34132966565068,9.69691435707813,8.18351254874671,6.82833740136377
2019,"CIV","Côte d'Ivoire","Sub-Saharan Africa","Upper-Middle Income",6.16,6.98859572499998,4.9164347196847,6.94260956804151,5.81408636457679,6.15784437454525
2019,"HRV","Croatia","Europe & Central Asia","High Income",7.17,5.37708044299637,6.01394938014006,9.62771292812347,8.41559645630883,6.42899221202566
2019,"CYP","Cyprus","Europe & Central Asia","High Income",7.81,7.22334210410401,6.84075480168995,9.27574612347605,8.7909809569748,6.89675604155647
2019,"CZE","Czechia","Europe & Central Asia","High Income",7.91,6.63198354950212,7.66686567445993,9.3271813671303,8.79537248108823,7.15085679980015
2019,"DNK","Denmark","Europe & Central Asia","High Income",8.13,5.30936387114899,8.81642826770466,9.78297122528009,8.87403110595201,7.87845921255376
2019,"DJI","Djibouti","Middle East & North Africa","Lower-Middle Income",6.24,5.18197478991597,3.62435768109495,9.38269862014701,6.34679336229922,6.65506366924449
2019,"DOM","Dominican Republic","Latin America & the Caribbean","Upper-Middle Income",7.53,8.70279872098471,5.11383558788587,9.45815792283527,8.2490279190666,6.14534092708983
2019,"ECU","Ecuador","Latin America & the Caribbean","Upper-Middle Income",6.43,6.32941776163054,4.71606357032945,8.42732418642085,6.65084601616776,6.019592487645
2019,"EGY","Egypt, Arab Rep.","Middle East & North Africa","Lower-Middle Income",5.42,5.29663306074384,3.51619115352269,7.53053611450633,6.12229150388314,4.6274180056345
2019,"SLV","El Salvador","Latin America & the Caribbean","Lower-Middle Income",7.47,8.47148397658954,4.55530292871608,9.65564203254962,8.00964293690253,6.67074139134303
2019,"EST","Estonia","Europe & Central Asia","High Income",8.06,6.60609528396823,7.66099792122396,9.20811728953473,8.9599982328081,7.87214935286934
2019,"SWZ","Eswatini","Sub-Saharan Africa","Lower-Middle Income",5.49,5.83683523000481,3.05701008737046,7.62827765118941,5.52539082933751,5.41056838479743
2019,"ETH","Ethiopia","Sub-Saharan Africa","Low Income",5.44,6.22661140146528,4.64960559345081,4.97554629964277,5.50086166738605,5.86157490554785
2019,"FJI","Fiji","East Asia & Pacific","Upper-Middle Income",5.97,5.45092179374758,4.50930518790712,6.9144728833363,6.05655605532188,6.92502903702086
2019,"FIN","Finland","Europe & Central Asia","High Income",7.94,5.11454630217228,8.88511745512135,9.2978990118334,8.61116953078428,7.7666556980184
2019,"FRA","France","Europe & Central Asia","High Income",7.56,5.07503857846368,7.41312493684851,9.31023861459749,8.88222529839192,7.10105799984208
2019,"GAB","Gabon","Sub-Saharan Africa","Upper-Middle Income",5.33,6.69035527007742,2.64045165080332,6.47508649885108,5.86866321601892,4.9996169927737
2019,"GMB","Gambia, The","Sub-Saharan Africa","Low Income",7.01,8.18828714537586,5.19121576876013,8.60794896812745,6.335391168082,6.74135565705251
2019,"GEO","Georgia","Europe & Central Asia","Upper-Middle Income",7.75,7.50753607604175,5.91917945221687,8.81070461471117,8.81751764082287,7.71731179502827
2019,"DEU","Germany","Europe & Central Asia","High Income",7.95,5.97731321563877,8.30996676283148,9.30056000502505,8.66463405194389,7.4822953248658
2019,"GHA","Ghana","Sub-Saharan Africa","Lower-Middle Income",6.56,8.3469028517974,5.35593326797378,5.66122549269433,6.68902993231496,6.72815648612974
2019,"GRC","Greece","Europe & Central Asia","High Income",7.15,5.26889933234508,6.37356142670287,9.21235768978903,8.00375719166971,6.87924618053199
2019,"GTM","Guatemala","Latin America & the Caribbean","Upper-Middle Income",7.77,9.18402823174152,4.74945110364259,9.35546915388126,8.40211391034794,7.14354719834715
2019,"GIN","Guinea","Sub-Saharan Africa","Low Income",5.65,6.3128781512605,3.37556326731744,6.68854573150414,6.02729815919551,5.87046387638771
2019,"GNB","Guinea-Bissau","Sub-Saharan Africa","Low Income",5.59,7.62232893127068,2.53720168965682,6.66969317551813,6.30063124718868,4.82016772235685
2019,"GUY","Guyana","Latin America & the Caribbean","Upper-Middle Income",5.88,3.98184404024768,4.21990779532842,8.1807748072862,6.41874017173824,6.5739514827314
2019,"HTI","Haiti","Latin America & the Caribbean","Lower-Middle Income",6.29,9.00517286424106,2.89418682770759,5.74706443802031,7.6271567884966,6.15184878034114
2019,"HND","Honduras","Latin America & the Caribbean","Lower-Middle Income",7.1,8.90986894039937,3.97091037129755,9.0223540000912,7.16545338158346,6.4107592725535
2019,"HKG","Hong Kong SAR, China","East Asia & Pacific","High Income",8.94,8.41838241018478,8.08245094274706,9.42918909901159,9.66065792586942,9.11153410380635
2019,"HUN","Hungary","Europe & Central Asia","High Income",7.44,5.85905660279046,6.61943446238941,9.2139783011208,8.58122555287581,6.92191652400891
2019,"ISL","Iceland","Europe & Central Asia","High Income",7.85,5.99601076754698,8.55446982006699,9.42797126450614,8.12524306148691,7.12252493960881
2019,"IND","India","South Asia","Lower-Middle Income",6.55,7.50206304971236,5.34375109074028,7.70528180438729,6.2057674119196,6.00854337553454
2019,"IDN","Indonesia","East Asia & Pacific","Upper-Middle Income",7.13,8.40027493378726,4.92449708192085,9.44997542579983,7.17734072678913,5.67300465828091
2019,"IRN","Iran, Islamic Rep.","Middle East & North Africa","Upper-Middle Income",4.51,6.39385200872487,3.32054594098987,5.2329686369227,2.99397027192773,4.60127276201102
2019,"IRQ","Iraq","Middle East & North Africa","Upper-Middle Income",5.49,4.91962491856608,2.5708686925639,7.86913101917505,6.62461838645252,5.44555614045515
2019,"IRL","Ireland","Europe & Central Asia","High Income",8.2,6.55399549968597,8.02986010175002,9.36212102784842,8.98548736838799,8.08800285326013
2019,"ISR","Israel","Middle East & North Africa","High Income",7.64,6.00360936069711,6.49218659573699,9.70071123120283,8.6845226583423,7.32598511919304
2019,"ITA","Italy","Europe & Central Asia","High Income",7.51,5.6331892101443,6.77172289195341,9.32715775873354,8.91249404535306,6.89427781872222
2019,"JAM","Jamaica","Latin America & the Caribbean","Upper-Middle Income",7.54,8.06702377034853,5.71801972462944,8.93890394701377,7.21403631765512,7.77973191965567
2019,"JPN","Japan","East Asia & Pacific","High Income",8,6.04793780826543,8.03368639003006,9.77459196136433,8.40068287521686,7.75685361901158
2019,"JOR","Jordan","Middle East & North Africa","Upper-Middle Income",7.42,7.49049616941035,4.57133214817029,9.83197123262433,7.90170954496269,7.31500950327136
2019,"KAZ","Kazakhstan","Europe & Central Asia","Upper-Middle Income",7.09,7.97168621765018,5.28161725870752,8.74003273053928,7.17309979781599,6.26372019360143
2019,"KEN","Kenya","Sub-Saharan Africa","Lower-Middle Income",6.81,7.01396713039156,4.83905286379456,9.00958453821714,6.50838334953838,6.68998359960523
2019,"KOR","Korea, Rep.","East Asia & Pacific","High Income",7.66,6.43459235522324,7.09932605402018,9.6266388999446,7.96667333895913,7.19134090774535
2019,"KWT","Kuwait","Middle East & North Africa","High Income",6.63,5.86977961258107,5.28441788195381,8.17494589826419,7.41975636099429,6.40184886580548
2019,"KGZ","Kyrgyz Republic","Europe & Central Asia","Lower-Middle Income",6.88,7.36199169593298,4.46015057250202,9.22417144942245,7.26647114139792,6.06588733365106
2019,"LAO","Lao PDR","East Asia & Pacific","Lower-Middle Income",6.3,7.10764287325998,4.45330135214184,7.09313718581139,7.36638603899559,5.49351688415813
2019,"LVA","Latvia","Europe & Central Asia","High Income",7.76,6.39880632062273,7.09711650059109,9.08243489050733,8.78044623707599,7.46269804644001
2019,"LBN","Lebanon","Middle East & North Africa","Upper-Middle Income",6.43,8.17048834621799,3.61740959737209,9.40433951317414,5.77512893887894,5.18861117632105
2019,"LSO","Lesotho","Sub-Saharan Africa","Lower-Middle Income",5.9,5.26698190401879,4.4193907090901,7.51689723516623,6.53481988221718,5.747273755831
2019,"LBR","Liberia","Sub-Saharan Africa","Low Income",5.77,7.10887473316993,3.67338132106185,7.10142638160458,5.81846274794831,5.13470246374825
2019,"LBY","Libya","Middle East & North Africa","Upper-Middle Income",4.17,3.7025,3.3785175424593,7.67168797738835,1.74767709400172,4.33191987538548
2019,"LTU","Lithuania","Europe & Central Asia","High Income",8.01,7.65985819086993,7.10327029853379,9.16286617556547,8.76402871670078,7.377494517323
2019,"LUX","Luxembourg","Europe & Central Asia","High Income",7.99,5.74187360912786,8.58087018319065,9.17157309143912,8.86103853330177,7.58353909664312
