"year","iso3c","countryname","wb_region","wb_income_group","gdp","inv","edu","inf","credit","rem","intr","lab_part","ef","area1","area2","area3","area4","area5"
2019,"EGY","Egypt, Arab Rep.","Middle East & North Africa","Lower-Middle Income",3701.2446345188,14.0312815442185,77.9093978841525,9.15279959324804,22.8487308972763,8.40388463187991,2.19909578572856,42.199,5.42,5.29663306074384,3.51619115352269,7.53053611450633,6.12229150388314,4.6274180056345
2019,"GEO","Georgia","Europe & Central Asia","Upper-Middle Income",4975.81148194814,-0.293957671015804,111.900853903077,4.85289821696723,65.0283258328935,12.8028589642654,6.55865669781933,62.928,7.75,7.50753607604175,5.91917945221687,8.81070461471117,8.81751764082287,7.71731179502827
2019,"GTM","Guatemala","Latin America & the Caribbean","Upper-Middle Income",4139.12192015295,8.78208345335594,52.5563883982916,3.69998398008605,34.0772330115113,13.8075436095655,8.85915232177653,59.169,7.77,9.18402823174152,4.74945110364259,9.35546915388126,8.40211391034794,7.14354719834715
2019,"HND","Honduras","Latin America & the Caribbean","Lower-Middle Income",2447.61649282181,-2.98340593327111,64.3524169921875,4.36587159819271,64.4630328325205,21.7081290113686,13.5261185127401,64.592,7.1,8.90986894039937,3.97091037129755,9.0223540000912,7.16545338158346,6.4107592725535
2019,"HKG","Hong Kong SAR, China","East Asia & Pacific","High Income",44195.2969768982,-14.9362639281026,105.068965517241,2.88320853773994,236.740071570624,0.12428486884234,2.997940616958,59.995,8.94,8.41838241018478,8.08245094274706,9.42918909901159,9.66065792586942,9.11153410380635
2019,"HUN","Hungary","Europe & Central Asia","High Income",15290.8085466331,12.7465235610731,102.561637878418,3.33858635382014,33.1721052698328,2.95582249995405,-2.82617637644611,58.505,7.44,5.85905660279046,6.61943446238941,9.2139783011208,8.58122555287581,6.92191652400891
2019,"ISL","Iceland","Europe & Central Asia","High Income",57493.4195273629,-4.10021644400058,112.034339904785,3.01397179156058,88.7931178754837,0.761245826806465,2.38684774892141,75.577,7.85,5.99601076754698,8.55446982006699,9.42797126450614,8.12524306148691,7.12252493960881
2019,"IND","India","South Asia","Lower-Middle Income",1936.03067741067,1.14678157799118,75.8716506958008,3.72950573539127,50.7424617406439,2.93877465566923,6.89487542729716,52.285,6.55,7.50206304971236,5.34375109074028,7.70528180438729,6.2057674119196,6.00854337553454
2019,"IDN","Indonesia","East Asia & Pacific","Upper-Middle Income",3850.90321738979,4.45238270650623,94.9467044891028,3.03058460941658,38.3726939516609,1.04248024307831,8.62940478703308,68.238,7.13,8.40027493378726,4.92449708192085,9.44997542579983,7.17734072678913,5.67300465828091
2019,"ISR","Israel","Middle East & North Africa","High Income",39407.2016076709,3.88781985855783,96.2954177856445,0.817645940292847,64.4510008112366,0.237966150866516,1.58674936532408,64.996,7.64,6.00360936069711,6.49218659573699,9.70071123120283,8.6845226583423,7.32598511919304
2019,"ITA","Italy","Europe & Central Asia","High Income",32180.4341017428,1.57928671185832,101.74178314209,0.611246943765281,73.4404069738438,0.517849112841984,1.53937572556579,49.586,7.51,5.6331892101443,6.77172289195341,9.32715775873354,8.91249404535306,6.89427781872222
2019,"JAM","Jamaica","Latin America & the Caribbean","Upper-Middle Income",5289.65490884076,1.86315307422747,85.7618499653089,3.90510000865874,48.2994382103668,16.1871005405661,9.51319446702791,66.968,7.54,8.06702377034853,5.71801972462944,8.93890394701377,7.21403631765512,7.77973191965567
2019,"KOR","Korea, Rep.","East Asia & Pacific","High Income",31645.9498343307,-2.13188136131825,98.3813018798828,0.383000303608088,151.2580523722,0.433934872720841,4.32142949255452,62.994,7.66,6.43459235522324,7.09932605402018,9.6266388999446,7.96667333895913,7.19134090774535
2019,"KGZ","Kyrgyz Republic","Europe & Central Asia","Lower-Middle Income",1201.87701429721,7.0044852459142,91.6686153595535,1.13362257718806,23.30019174134,28.7859049850987,8.36475000582729,64.253,6.88,7.36199169593298,4.46015057250202,9.22417144942245,7.26647114139792,6.06588733365106
2019,"MDG","Madagascar","Sub-Saharan Africa","Low Income",467.27741349648,12.7505988847158,32.8161749019587,5.61051441492363,14.2116915537463,2.89036438291828,39.8770894409842,85.314,6.2,7.6754648885948,3.36596597642753,7.52509119403308,6.88535434724469,5.5302481618285
2019,"MYS","Malaysia","East Asia & Pacific","Upper-Middle Income",10902.9834855856,-2.10277276575461,75.3229827880859,0.662891865764397,120.706946299114,0.437418180236884,4.80161718646583,65.858,7.58,6.96637525296986,5.55169670752825,9.70867095480982,7.90073710769723,7.75180281767577
2019,"MUS","Mauritius","Sub-Saharan Africa","Upper-Middle Income",10956.9450226163,4.89108402481631,93.1354968676317,0.405655190309536,78.0827585049556,2.20631761395515,8.95757108039617,59.746,8.11,7.84638861798215,6.79641501604642,9.63624706004066,8.75575550599538,7.52403298816607
2019,"MEX","Mexico","Latin America & the Caribbean","Upper-Middle Income",10159.4448356722,-4.43050123465341,105.515609741211,3.63596142127045,35.5851864870933,3.05446883227768,3.9399879475686,61.12,7.12,8.20068050449253,4.845785688527,7.9518991936996,8.15969982226066,6.42281253220505
2019,"MDA","Moldova","Europe & Central Asia","Lower-Middle Income",3438.67732670712,11.9955484336594,95.6507638474012,4.83778351428724,25.3242252682604,16.2728382462381,2.75105922952457,69.332,7.02,7.74673629551768,5.82251226062195,7.94037334473619,7.65355011058639,5.93499725902769
2019,"MNG","Mongolia","East Asia & Pacific","Lower-Middle Income",4337.8167085432,13.9994568933251,88.7463471502002,7.30106953550727,48.9010221466083,3.9484460422474,6.38744086830514,64.305,7.14,7.28026427699518,5.86856776849462,8.51076397645456,6.97324309171202,7.06100601983178
2019,"MNE","Montenegro","Europe & Central Asia","Upper-Middle Income",7626.25402306444,-1.70889949283301,91.84033203125,0.361563704540745,49.0198067687973,10.5433022273105,4.07053896252694,54.558,7.36,6.51281512605042,5.38034687441166,9.60852746559022,8.31929630225598,6.96732705098482
2019,"NAM","Namibia","Sub-Saharan Africa","Upper-Middle Income",4243.09274481966,-9.52376666315307,79.0125016773938,3.72239414422697,70.950579352357,0.522993878187629,8.86737756548894,58.936,6.33,6.91100404425597,6.22700882469548,6.44081328998922,6.28150241156712,5.77632878860173
2019,"MKD","North Macedonia","Europe & Central Asia","Upper-Middle Income",5961.58475399191,8.69272350672752,82.5312805175781,0.766439573459716,51.2679656532734,2.81306965894506,4.70038784887309,53.023,7.06,7.0380787914444,4.94226970052694,8.22825062564035,7.69309075108229,7.39200530649989
2019,"NOR","Norway","Europe & Central Asia","High Income",76712.2871160349,9.5133984677596,119.421340942383,2.16773003305404,149.388132180241,0.150642925478894,3.80513912641996,65.132,7.76,5.04935572173328,8.91122123804115,9.30308778115447,8.23381673534211,7.32618825774575
2019,"OMN","Oman","Middle East & North Africa","High Income",18089.586668488,-10.4119089121093,102.141469011215,0.490815362820714,65.1353364973981,0.0443008440787492,8.30089840494456,69.645,6.53,4.71156016802273,5.12526599171788,8.61087392119673,7.4546470431503,6.72646153463877
2019,"PAK","Pakistan","Middle East & North Africa","Lower-Middle Income",1573.8330826937,-11.0634261029351,38.7511552822907,10.5783618004555,15.6879858068791,6.9340427404279,2.93179329893636,51.597,5.96,8.26156141892571,3.81917408354887,5.78560756563551,5.94734169358768,5.9730381233198
2019,"PER","Peru","Latin America & the Caribbean","Upper-Middle Income",6626.26083494969,2.84503580660198,99.5297164916992,2.25212191358024,44.7242368945336,1.4646873478317,12.2832644568721,77.362,7.69,7.67983255891816,5.5720272236737,9.52068979042793,8.82486580632235,6.86647945953822
2019,"PHL","Philippines","East Asia & Pacific","Lower-Middle Income",3575.88170922922,3.85631422986353,85.3821865979599,2.39206534422405,47.9736686643137,9.33261353281524,6.35446159000794,59.444,7.2,8.10082189307918,4.53552062824226,9.37671130123194,7.20138779956708,6.76277983608153
2019,"ROU","Romania","Europe & Central Asia","Upper-Middle Income",11270.4758020159,14.9312701895948,86.4074096679688,3.82785432599435,24.5587661446972,3.23510952896709,0.20117835067805,52.073,7.67,7.15772959313163,6.77702095490519,9.0835559106472,8.74720438220097,6.60149724759976
2019,"RUS","Russian Federation","Europe & Central Asia","Upper-Middle Income",9882.0244140625,0.966742873943687,100.471744682473,4.47036660760176,52.5614289246344,0.616170784814508,5.31670923040475,61.73,6.44,6.07362940554902,5.130847157208,8.91847662613244,6.63444058215391,5.44820811846787
2019,"RWA","Rwanda","Sub-Saharan Africa","Low Income",874.639659543485,31.9718671534341,44.0779032495009,3.34787655037643,21.4605470851456,2.5191103527048,13.717350611345,58.451,6.84,5.06932976174949,5.94479554027491,8.96890805405388,7.60795844705201,6.60735800294032
2019,"SLE","Sierra Leone","Sub-Saharan Africa","Low Income",1046.96778078594,9.61621927910437,61.1980781555176,14.8049990906021,3.85810874816928,2.71970778090783,7.28193195691912,53.782,6.07,7.70973529411765,4.90901688940063,6.27924691873498,6.62496255071851,4.84122866211616
2019,"ZAF","South Africa","Sub-Saharan Africa","Upper-Middle Income",6032.82972598668,-1.74354202440142,103.78912033531,4.1028507546115,117.185556861489,0.228613058346215,5.26841565254553,58.327,6.57,6.02288394241698,5.77365832802178,7.94625120001012,6.92517411704521,6.19083879147661
2019,"TZA","Tanzania","Sub-Saharan Africa","Lower-Middle Income",1051.7666015625,8.00000000007357,30.1824263288684,3.46428057999023,12.6383081530206,0.710344138914676,14.3628917342658,83.77,6.44,6.48693954568414,5.17979269420855,8.1374268335552,6.00623987350971,6.39234755102391
2019,"THA","Thailand","East Asia & Pacific","Upper-Middle Income",6434.53770518034,1.98036625389344,81.7206425877734,0.706728601314275,143.369163383068,1.50046181658386,3.03891578752484,66.94,7,7.09441879242543,5.05675073423994,8.54286605391507,7.35064405254976,6.94415373063054
2019,"TLS","Timor-Leste","East Asia & Pacific","Lower-Middle Income",1504.54988585305,-10.6428679676617,85.1248242560832,0.958812739703131,12.9706038186397,3.6279662602043,8.98983311471001,66.397,6.42,4.48500953678474,4.61804304726065,8.6735423046669,7.75362762482803,6.59283937288487
2019,"UKR","Ukraine","Europe & Central Asia","Lower-Middle Income",2398.07836914063,11.7285483424149,84.4568283620119,7.88671745611135,30.0270685880177,10.2597396240268,10.6936587656042,56.318,6.12,6.91808249606535,4.80462748526861,6.43024942935316,7.14466749635357,5.28036611267075
2019,"USA","United States","North America","High Income",61047.9648235152,3.27409132869028,100.063430786133,1.81221007526021,194.735258917444,0.032725189835349,3.57306216647089,62.848,8.28,7.25877973087191,7.72704253470274,9.63690427568565,8.15020566909657,8.62075489401832
2019,"URY","Uruguay","Latin America & the Caribbean","High Income",17758.4384372986,-3.01851666426313,119.848533190039,7.88198870879619,25.3082543138449,0.180436408548094,3.04912855427472,63.695,7.31,6.53004459249762,6.34944918040882,8.62135773620103,8.0639491487515,6.9936395066514
2019,"VNM","Vietnam","East Asia & Pacific","Lower-Middle Income",3241.07648966529,7.67902671246409,94.654621676317,2.79582367452249,108.031900933361,3.25548904943051,5.15925265729481,76.614,6.16,6.53356092436975,5.03974560096186,6.78623296272699,6.50454253073067,5.93355777641757
2018,"ALB","Albania","Europe & Central Asia","Upper-Middle Income",4452.23714652476,2.40556767098259,98.822387862215,2.02805963071135,32.507358683887,9.48151283244675,4.41504942562581,59.296,7.69,7.5699055011321,5.46430860132015,9.68254449765017,8.51865079897615,7.19434169540759
2018,"ARM","Armenia","Europe & Central Asia","Upper-Middle Income",4027.83393010979,4.79999999000344,83.0249410833595,2.52023382001632,55.5020027333594,11.9427034082853,9.73397740160223,61.981,7.48,7.90762378274998,5.84555245478562,9.13531270362805,8.05808713706345,6.47791810499705
2018,"AUS","Australia","East Asia & Pacific","High Income",58530.7821697117,4.95009647820677,136.105545043945,1.91140094445694,140.019388123744,0.130824956119796,3.32958805092112,65.715,8.3,6.78978125223212,8.66413276771484,9.48360716050104,8.18436802628847,8.37976692339033
2018,"BGD","Bangladesh","South Asia","Lower-Middle Income",1462.25050255713,12.1329012241134,65.2714888764112,5.54362139486472,40.0247365906979,4.84382269321267,3.63430365816719,58.936,5.93,8.21490085762342,3.39332843029937,6.50344194334472,6.10507679721752,5.4224469447343
2018,"BLR","Belarus","Europe & Central Asia","Upper-Middle Income",6165.91320184691,4.35104075367119,101.596010989492,4.8723022055069,27.6140940559861,2.40842124890758,-3.07064409470558,64.393,5.77,6.40646310141066,3.99226026665767,7.00884666040668,6.29395419576935,5.17054120419821
2018,"BLZ","Belize","Latin America & the Caribbean","Upper-Middle Income",5729.21045186202,6.11111111111111,86.2833561409511,0.269982622646363,45.1858592248992,4.03413229190165,9.03025245001887,66.942,6.25,6.91644636493541,3.87496228767323,7.22482972137728,6.56577281235942,6.65596423288791
2018,"BTN","Bhutan","South Asia","Lower-Middle Income",3300.55006461736,-1.36878077076513,87.5722870683987,2.72396386183714,54.8478285365288,2.25090820783584,12.7029437863627,62.603,6.74,7.13791715360733,6.6356415370702,6.53997001237953,6.39152721246577,6.97569834013325
2018,"BOL","Bolivia","Latin America & the Caribbean","Lower-Middle Income",3246.76434820658,3.22948181096321,88.7218999579042,2.27205987230154,62.6284139697086,3.44592381350509,4.83325951811922,71.798,6.17,6.0150622712575,4.28420932794558,9.16778336082499,6.76380029869204,4.62592490573785
2018,"BIH","Bosnia and Herzegovina","Europe & Central Asia","Upper-Middle Income",5360.17443893099,8.08418531480777,85.6409912109375,1.41710814018034,56.6595229866622,11.0470172016681,0.971534855990039,49.599,6.86,6.80462188304576,4.61964982350283,8.1932446358085,7.76514010699157,6.91124379414204
2018,"BRA","Brazil","Latin America & the Caribbean","Upper-Middle Income",8722.33630317935,5.2317583397007,105.00707244873,3.66485028376727,60.2183479381776,0.1530302781715,33.1023342487739,64.501,6.59,6.55365581130131,5.06693453596977,8.94939111742422,7.31667838568249,5.08345796563322
2018,"BGR","Bulgaria","Europe & Central Asia","Upper-Middle Income",8211.93640364397,5.40393732306401,104.043922424316,2.8145447382483,50.4228602713528,3.2032140739654,0.679071463804736,55.316,7.54,7.44786038941358,5.52047251049981,9.32443841610162,8.53910259508312,6.87456420958253
2018,"BFA","Burkina Faso","Sub-Saharan Africa","Low Income",694.492813126351,8.57602170281567,39.6278467471779,1.95594302672532,27.1497137139349,2.86751537651363,5.62891377314416,56.544,6.08,5.91548327202135,4.49943243357645,6.50662146151504,6.64446552548682,6.83584384875598
2018,"BDI","Burundi","Sub-Saharan Africa","Low Income",265.672394335817,24.9243642200745,46.330394174756,-2.81469807668464,18.0326439171962,1.8119743051741,18.1576757604209,80.107,5.37,6.60265891698833,3.41184393963491,8.65415122177808,2.34981825443078,5.81772983409366
2018,"CHL","Chile","Latin America & the Caribbean","High Income",13763.0068844795,6.49293471707462,103.173049926758,2.43488981353054,118.194230900802,0.0236116491601402,2.54731216154018,63.207,8.04,7.95080339032489,7.00298297549405,9.50696695748816,8.60551600877475,7.157609461642
2018,"COL","Colombia","Latin America & the Caribbean","Upper-Middle Income",6353.5464285392,1.03684035131097,100.373336791992,3.2405693293057,45.8707074728715,1.99734137782816,7.15306948512793,65.237,6.61,6.53369456812528,4.83978646376507,8.02316118420833,6.84224240534948,6.82517398688075
2018,"CRI","Costa Rica","Latin America & the Caribbean","Upper-Middle Income",12679.5253643093,1.61233225910451,125.964347839355,2.22111461526584,60.3044594653206,0.854707229961568,8.73920721901713,62.21,7.65,7.53197856428304,6.29011884772631,9.58584427631082,8.18164588208004,6.64585023868815
2018,"CZE","Czechia","Europe & Central Asia","High Income",19736.6295261285,8.93944013417962,101.514892578125,2.14949494949498,50.7185195587911,1.57667991917671,0.708328254615137,60.373,7.96,6.67705531157034,7.6678944073766,9.414773519275,8.80176222475036,7.22594881663547
2018,"DOM","Dominican Republic","Latin America & the Caribbean","Upper-Middle Income",7818.70593240469,12.542327228066,80.2159299988463,3.5644342601351,27.3911536580126,8.02132065789888,7.64602673118607,63.771,7.5,8.72591764497705,5.11996356760462,9.29324197313931,8.24640046627387,6.11563907194729
2018,"EGY","Egypt, Arab Rep.","Middle East & North Africa","Lower-Middle Income",3568.63966286161,0.119695230729604,76.9816189396849,14.4014657807422,24.2952790707642,9.71698574857486,-2.35870301040754,43.299,5.28,5.29682356390733,3.5322155715374,6.95837097739301,6.12052008205328,4.5047435625186
2018,"GEO","Georgia","Europe & Central Asia","Lower-Middle Income",4713.65354845303,1.88454610521826,111.616827005361,2.6152447139767,59.5296426505115,11.3631244569541,7.37748363204393,63.934,7.84,7.72916191046625,5.92267089013751,8.99888436847803,8.75557277063854,7.79454701198503
2018,"GTM","Guatemala","Latin America & the Caribbean","Upper-Middle Income",4040.21201847257,4.4703968539167,54.0797647125185,3.75186186704505,35.0489023345193,12.8704279564957,11.5054170064655,60.503,7.72,9.17832125864166,4.75327104513156,9.33987897801011,8.40211391034794,6.91208156381892
2018,"HKG","Hong Kong SAR, China","East Asia & Pacific","High Income",45280.5051888948,1.68936622735521,108.16398016119,2.40613432046534,219.908123250485,0.117372780129408,1.33332644098464,60.647,9.07,8.64362952078675,8.42010831899706,9.43532179665777,9.6125810027925,9.22931188158413
2018,"HUN","Hungary","Europe & Central Asia","High Income",14533.7783144312,16.4275411434683,103.749549865723,2.8502479259464,32.2649787904592,2.72988220335477,-3.21846916942645,58.338,7.44,5.84058067321728,6.63680516369149,9.28727539610325,8.55995888620915,6.88106875004069
2018,"ISL","Iceland","Europe & Central Asia","High Income",57697.8044156909,2.30433440305066,114.649406433105,2.68291768267385,90.9125605265001,0.680402757759831,4.21253039493157,75.863,7.8,6.0304563819653,8.55556101208088,9.42853954137912,7.86405893725124,7.13814252828952
2018,"IND","India","South Asia","Lower-Middle Income",1883.35772705062,11.2030685794757,76.0025787353516,3.93882646691633,50.3381627463062,2.91499156006937,5.36166638954869,52.487,6.55,7.30054188654914,5.36450798667819,7.99781683624917,6.19378539745955,5.89873900567141
2018,"IDN","Indonesia","East Asia & Pacific","Lower-Middle Income",3701.32155461912,6.67584594313419,92.8120739600443,3.19834755924998,38.8054496665639,1.07604827122092,6.47124984259012,67.652,7.13,8.5158266571596,4.95300054513041,9.39122184860676,7.17723597162594,5.61811593891268
2018,"ISR","Israel","Middle East & North Africa","High Income",38729.6426036983,7.4611800195231,96.6557464599609,0.805060379528465,65.4861679257107,0.271486178377279,2.77336225938437,65.432,7.63,5.98556122182088,6.49930055399843,9.65693715856996,8.7120226583423,7.28548226306978
2018,"ITA","Italy","Europe & Central Asia","High Income",31819.3971830067,3.28049707124238,101.526412963867,1.13748763600396,76.4482228153834,0.471538807673801,1.5923708555414,49.601,7.47,5.68521929008876,6.71514167987752,9.15950535586719,8.91888378901518,6.86685218765388
2018,"JAM","Jamaica","Latin America & the Caribbean","Upper-Middle Income",5248.77400708373,5.73418034641924,83.7616154022844,3.73663882152162,43.1404044193978,15.9026626222902,8.66801756053374,65.484,7.51,7.88852428629262,5.74129259982062,8.97012752392143,7.21713156249193,7.75738816965567
2018,"KOR","Korea, Rep.","East Asia & Pacific","High Income",31059.2668087927,-2.20156474056331,99.3186569213867,1.47583935002644,141.155014406863,0.412959861334935,3.16426921092061,62.757,7.71,6.69260295295559,7.07966000980449,9.55062189106615,7.96500667229246,7.28503882441201
2018,"KGZ","Kyrgyz Republic","Europe & Central Asia","Lower-Middle Income",1175.0712778747,7.00469273819466,91.1445853879787,1.5426614523843,23.3748120920843,32.5055687336898,15.5303370480624,64.134,6.88,7.34764199747088,4.43970204604824,9.21056363164205,7.30755778978494,6.11025507454693
2018,"MDG","Madagascar","Sub-Saharan Africa","Low Income",459.330367799543,10.6695317417586,34.6266095687665,8.59422958870479,12.9668768989013,3.09230520731333,43.4833449626724,85.457,6.13,7.74913083567114,3.42281899936871,7.15214854679749,6.88554797386456,5.44783494061132
2018,"MYS","Malaysia","East Asia & Pacific","Upper-Middle Income",10610.1950240479,1.35911397243132,74.4872817993164,0.884709160571202,120.276311883907,0.469796796132669,4.27704807427347,65.561,7.56,6.86381150034199,5.54451515288037,9.73888658322661,7.90063235253403,7.74362045716397
2018,"MUS","Mauritius","Sub-Saharan Africa","Upper-Middle Income",10652.4836886859,10.9862324921168,91.4171358592572,3.21605383144576,75.3122831732475,1.66005910828261,6.71215609466,59.274,8.09,8.00257910560341,6.78240799566546,9.36875087411065,8.75559863402091,7.55956513386015
2018,"MEX","Mexico","Latin America & the Caribbean","Upper-Middle Income",10296.8690920868,0.631616998908896,105.964653015137,4.89935015356547,33.6152178165449,2.90745049995097,2.69522692721192,60.429,7.07,8.21778702640768,5.05108907641241,7.72252721223038,7.94325448871153,6.4059851696893
2018,"MDA","Moldova","Europe & Central Asia","Lower-Middle Income",3267.9961042872,14.447812562465,95.915919225487,3.04505397337069,23.6435926979314,16.3337386523032,5.46110987490281,67.053,6.98,7.58000380503565,5.77804574547612,8.10280121197636,7.48668861021356,5.95042624453732
2018,"MNG","Mongolia","East Asia & Pacific","Lower-Middle Income",4183.85566447661,31.82455006805,91.2949725153641,6.82424790145522,55.4068400252494,3.34307917505255,9.03445571069428,59.747,7.27,7.832218308169,5.94160527838698,8.50296239963412,7.00729816903483,7.07801990872067
2018,"MNE","Montenegro","Europe & Central Asia","Upper-Middle Income",7332.18614231451,14.6557787270587,91.4442672729492,2.61122378263799,49.5624504330782,10.6939189858506,3.19983033108972,53.566,7.31,6.82674369747899,5.36491109656677,9.20061219089589,8.31361553300711,6.85673134539445
2018,"NAM","Namibia","Sub-Saharan Africa","Upper-Middle Income",4400.47537705743,-5.97251069527518,78.8626899009705,4.2915910533787,65.8415486800746,0.392271718299272,5.47138727864525,58.879,6.18,6.85346652456971,6.30641361183702,6.44452331637685,6.01544347504351,5.28541010885745
2018,"MKD","North Macedonia","Europe & Central Asia","Upper-Middle Income",5698.39334484489,-6.40313339795573,83.3533935546875,1.45831298507117,50.2444525582772,2.9897334744603,2.09837749174996,52.796,7.12,7.38100444074584,4.90793490889704,8.14238286520476,7.70014635881647,7.4547378516794
2018,"NOR","Norway","Europe & Central Asia","High Income",76373.6474606092,2.22431786790347,117.714706420898,2.76483134528787,142.491642157692,0.146512913796304,-3.57596654126682,64.835,7.77,5.23007305384207,8.91946709179115,9.21905661698917,8.2583872482531,7.24285492441241
2018,"OMN","Oman","Middle East & North Africa","High Income",18269.6769435562,0.50872229196726,103.951581913667,0.889312370970333,61.0721758896089,0.0426330150068213,-5.80486611250631,70.401,6.57,4.7039131091992,5.07964903386489,8.52424295445991,7.89415272486911,6.64401807372994
2018,"PAK","Pakistan","Middle East & North Africa","Lower-Middle Income",1561.68169819559,10.2933957184803,37.1466063259079,5.07805725868913,16.6323511145142,5.95094743448361,4.51556820457601,50.994,6.06,8.00430091472403,3.86290421061995,6.41088355190621,5.95156865354089,6.05153266323487
2018,"PER","Peru","Latin America & the Caribbean","Upper-Middle Income",6593.14437459526,4.75501380516516,99.8580093383789,1.50915423024742,43.9039424432995,1.45298846911572,11.9886777000573,77.179,7.7,7.62583952117869,5.50193373895197,9.63736678007272,8.82486580632235,6.92807030621184
2018,"PHL","Philippines","East Asia & Pacific","Lower-Middle Income",3410.93647976109,12.9489239236545,79.3622469757001,5.3093466162771,47.5627907969006,9.74765976052018,2.29210640379307,58.981,7.12,8.14021078708555,4.43786723004771,9.04617692565332,7.19622930471907,6.75879858004371
2018,"ROU","Romania","Europe & Central Asia","Upper-Middle Income",10788.015091463,-1.8349828359738,86.5577163696289,4.62548443137774,25.5147487751655,2.86853571391211,0.585245894683508,51.903,7.64,7.22231134062339,6.65108181992602,8.9947762509593,8.69828130520551,6.61419437972437
2018,"RUS","Russian Federation","Europe & Central Asia","Upper-Middle Income",9674.787109375,0.615108409031791,99.1831046517789,2.87829723647885,51.2433106717876,0.560375837837153,-1.02848259423028,62.484,6.46,6.2814164666187,5.13883182587467,8.96483050807297,6.69995530961517,5.23987478513454
2018,"RWA","Rwanda","Sub-Saharan Africa","Low Income",817.578437867905,5.82408848805602,41.1796940634956,-0.311210160390699,21.3998848838406,2.70299020951425,17.6565226139196,60.378,6.87,5.23485352363723,5.8519198980884,9.22870629098938,7.39118889515463,6.63764025188905
2018,"SLE","Sierra Leone","Sub-Saharan Africa","Low Income",1015.6678297205,-12.4852959361866,43.119270324707,16.0295447693698,3.64060322537035,1.14576246374955,-0.0509091175897249,53.912,5.78,7.45045891530062,4.95280827288698,5.78101595329501,6.11523438273803,4.61132319163198
2018,"ZAF","South Africa","Sub-Saharan Africa","Upper-Middle Income",6117.2701406047,-1.21450721215056,101.399612936693,4.50987264867393,118.380857963487,0.229245847513525,5.85618355483619,58.131,6.57,6.1450897319066,5.75989241885511,7.90061364408724,6.85999723075409,6.16981270766218
2018,"LKA","Sri Lanka","South Asia","Upper-Middle Income",4493.03575444544,0.636176819731801,95.9107331693991,2.13503773713198,46.6984073263911,7.45689609377321,6.95991098968929,51.721,6.78,8.38843805476471,5.23127295622668,7.76703125963287,6.02880191884846,6.46994626656133
2018,"TZA","Tanzania","Sub-Saharan Africa","Low Income",1024.01525878906,8.89270181561706,28.5933897410534,3.49445848856184,12.7000393990914,0.724356462206761,13.9485776576085,83.799,6.48,6.78312720758875,5.10831731527437,8.08006199611443,6.01126683346292,6.4399700123212
2018,"THA","Thailand","East Asia & Pacific","Upper-Middle Income",6314.19948412043,3.9353283134719,80.6045305135668,1.06389754183025,144.088791675771,1.47331423952061,2.67979728948633,67.798,6.96,7.05519240804025,5.03526773292656,8.47606133891965,7.28363847908446,6.95003303253212
2018,"TLS","Timor-Leste","East Asia & Pacific","Lower-Middle Income",1243.00069226339,-1.4663970123249,83.0952419040915,2.63647201015897,16.0577019350861,6.19033656390075,15.5629586063768,67.224,6.25,4.39625068119891,4.59904697618922,8.19207108364749,7.75362762482803,6.28893596303035
2018,"UKR","Ukraine","Europe & Central Asia","Lower-Middle Income",2308.6669921875,16.5897343656159,85.8331876808318,10.9518559353178,34.5118586409827,11.2261271501125,3.12512181706498,56.312,5.77,6.69687996831758,4.74673450199216,4.99784437985158,7.10859698344258,5.30174592650484
2018,"USA","United States","North America","High Income",59817.6556796969,5.55851872132955,99.2755813598633,2.44258329692817,183.054001756212,0.0336019878666858,2.55474987360234,62.591,8.3,7.37441934778402,7.72900477334858,9.58015225313429,8.09516207935298,8.71710778424396
2018,"URY","Uruguay","Latin America & the Caribbean","High Income",17608.9441195037,-10.4997014970893,117.769058227539,7.60653360377048,24.944851219691,0.174395036178059,4.34831517653166,63.679,7.29,6.53771334214823,6.29014576640422,8.59672959474836,8.0362927384227,6.97945322345207
2018,"VNM","Vietnam","East Asia & Pacific","Lower-Middle Income",3048.28327602145,8.23999999999685,92.8377710790826,3.53962805942638,105.275984683547,3.28640694383908,3.61415504341763,77.482,6.11,6.39474264705882,5.04841524424617,6.63623126562181,6.51657110890081,5.94149367870657
2017,"ALB","Albania","Europe & Central Asia","Upper-Middle Income",4283.98262744437,7.58638111895151,97.5743697537481,1.98666133171195,34.1324652358472,9.89437224407924,3.40221801971973,58.057,7.7,7.43274293773623,5.59540885693031,9.70223104069338,8.54157410906609,7.25126736289556
2017,"AUS","Australia","East Asia & Pacific","High Income",57750.6482221688,0.0323311327512528,153.576126098633,1.94864740944521,140.669087554556,0.151022528918064,1.53619552626779,65.248,8.29,6.81197105226494,8.73307617656591,9.43549568689802,8.11094327333002,8.37654743208967
2017,"BGD","Bangladesh","South Asia","Lower-Middle Income",1373.75363740186,8.35957365935379,62.3408639225315,5.70207015717244,40.4489561448676,4.59667741438375,4.27653989369391,58.328,5.88,8.13303929262477,3.28951440031186,6.43088467139073,6.13064547239619,5.42474778754496
2017,"BLR","Belarus","Europe & Central Asia","Upper-Middle Income",5964.89668930991,5.53985127153015,102.480850468241,6.03183725177786,26.2361143981647,2.29107483588373,0.95335574090433,64.462,5.8,6.36883786200813,3.99997663068325,6.6683195756018,6.35427290720483,5.59452703046199
